table_id	lang	group	entry	meta	record	locations	text
0x00a57090	es	0x12908e	0x0001f5	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Esto no es divertido.
0x00a57090	es	0x12908e	0x0001f6	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Intruso detectado.
0x00a57090	es	0x12908e	0x0001f7	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Iniciando ataque.
0x00a57090	es	0x12908e	0x0001f8	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Iniciando captura.
0x00a57090	es	0x12908e	0x0001f9	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Yo te maldigo...
0x00a57090	es	0x12908e	0x0001fa	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡Aquí estás!
0x00a57090	es	0x12908e	0x000200	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Te atraparé…
0x00a57090	es	0x12908e	0x000201	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x000204	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Nunca jamás...
0x00a57090	es	0x12908e	0x000205	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡Ya te tengo!
0x00a57090	es	0x12908e	0x00020b	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	No puedes escapar de mí...
0x00a57090	es	0x12908e	0x00020c	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x00020f	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Volveré...
0x00a57090	es	0x12908e	0x000210	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡No puedes ocultarte de mí!
0x00a57090	es	0x12908e	0x000216	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Voy a por ti...
0x00a57090	es	0x12908e	0x000217	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x00021a	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Sufrirás la maldición...
0x00a57090	es	0x12908e	0x00021b	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	A-ha-a-a...
0x00a57090	es	0x12908e	0x000221	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	No puedes huir eternamente...
0x00a57090	es	0x12908e	0x000222	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x000223	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡Eh-e-e...!
0x00a57090	es	0x12908e	0x000225	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Yo te maldigo...
0x00a57090	es	0x12908e	0x000226	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡Aquí estás!
0x00a57090	es	0x12908e	0x00022c	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Te atraparé…
0x00a57090	es	0x12908e	0x00022d	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x000230	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Nunca jamás...
0x00a57090	es	0x12908e	0x000231	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¡Ya te tengo!
0x00a57090	es	0x12908e	0x000237	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	No hay escapatoria…
0x00a57090	es	0x12908e	0x000238	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	¿Quién está ahí?
0x00a57090	es	0x12908e	0x00023b	0x0402	77	77:0x5d49dd88;83:0x5d49dd88;89:0x5d49dd88;95:0x5d49dd88;101:0x5d49dd88;107:0x5d49dd88;113:0x5d49dd88;119:0x5d49dd88;125:0x5d49dd88;131:0x5d49dd88;137:0x5d49dd88;143:0x5d49dd88;149:0x5d49dd88;155:0x5d49dd88;161:0x5d49dd88;167:0x5d49dd88;173:0x5d49dd88;179:0x5d49dd88;185:0x5d49dd88;203:0x5d49dd88;209:0x5d49dd88;215:0x5d49dd88;221:0x5d49dd88;227:0x5d49dd88;233:0x5d49dd88;245:0x5d49dd88;251:0x5d49dd88;269:0x5d49dd88;275:0x5d49dd88;281:0x5d49dd88;287:0x5d49dd88;299:0x5d49dd88;305:0x5d49dd88;311:0x5d49dd88;317:0x5d49dd88;329:0x5d49dd88;335:0x5d49dd88;341:0x5d49dd88	Vas a pagar...
