location	bytes	magic	text_runs	samples
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2057@0x46c4000	32768	53506f09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2058@0x46cc000	22528	53507009	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2059@0x46d1800	26624	53507109	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2060@0x46d8000	38912	53507209	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2061@0x46e1800	34816	53507309	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2062@0x46ea000	20480	53507609	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2063@0x46ef000	30720	53507709	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2064@0x46f6800	16384	53507809	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2065@0x46fa800	34816	53507a09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2066@0x4703000	28672	53507b09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2067@0x470a000	4096	53507c09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2068@0x470b000	4096	53507d09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2069@0x470c000	4096	53507e09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2070@0x470d000	4096	53507f09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2071@0x470e000	4096	53508009	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2072@0x470f000	4096	5350e309	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2073@0x4710000	4096	5350e409	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2074@0x4711000	4096	5350e509	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2075@0x4712000	26624	5350270a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2076@0x4718800	22528	5350280a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2077@0x471e000	36864	5350290a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2078@0x4727000	59392	53502a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2079@0x4735800	38912	53502b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2080@0x473f000	43008	53502c0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2081@0x4749800	30720	53502d0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2082@0x4751000	32768	53502e0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2083@0x4759000	24576	53502f0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2084@0x475f000	16384	5350300a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2085@0x4763000	34816	5350310a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2086@0x476b800	32768	5350320a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2087@0x4773800	34816	5350330a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2088@0x477c000	45056	5350340a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2089@0x4787000	59392	5350350a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2090@0x4795800	12288	5350370a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2091@0x4798800	10240	5350380a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2092@0x479b000	12288	5350390a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2093@0x479e000	53248	53503a0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2094@0x47ab000	32768	53503b0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2095@0x47b3000	16384	53503d0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2096@0x47b7000	20480	53503e0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2097@0x47bc000	30720	53503f0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2098@0x47c3800	26624	5350400a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2099@0x47ca000	34816	5350410a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2100@0x47d2800	36864	5350420a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2101@0x47db800	34816	5350430a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2102@0x47e4000	26624	5350440a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2103@0x47ea800	49152	5350450a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2104@0x47f6800	22528	5350460a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2105@0x47fc000	12288	5350470a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2106@0x47ff000	43008	5350480a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2107@0x4809800	34816	5350490a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2108@0x4812000	24576	53504a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2109@0x4818000	14336	53504b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2110@0x481b800	45056	53504c0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2111@0x4826800	40960	53504d0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2112@0x4830800	43008	53504e0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2113@0x483b000	32768	53504f0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2114@0x4843000	28672	5350500a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2115@0x484a000	63488	5350510a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2116@0x4859800	59392	5350520a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2117@0x4868000	34816	5350530a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2118@0x4870800	30720	5350540a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2119@0x4878000	45056	5350550a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2120@0x4883000	40960	5350560a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2121@0x488d000	34816	5350570a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2122@0x4895800	53248	5350580a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2123@0x48a2800	32768	5350590a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2124@0x48aa800	38912	53505a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2125@0x48b4000	45056	53505b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2126@0x48bf000	36864	53505c0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2127@0x48c8000	63488	53505d0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2128@0x48d7800	12288	53505e0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2129@0x48da800	12288	53505f0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2130@0x48dd800	12288	5350600a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2131@0x48e0800	12288	5350610a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2132@0x48e3800	22528	5350650a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2133@0x48e9000	47104	53506b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2134@0x48f4800	22528	53506c0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2135@0x48fa000	61440	53506f0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2136@0x4909000	6144	53501e09	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2137@0x490a800	65536	53502009	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2138@0x491a800	38912	53502109	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2139@0x4924000	20480	53502209	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2140@0x4929000	26624	53502309	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2141@0x492f800	6144	53507409	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2142@0x4931000	4096	53507909	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2143@0x4932000	14336	5350700a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2144@0x4935800	4096	5350710a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2145@0x4936800	43008	53507a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2146@0x4941000	18432	53507b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2147@0x4945800	26624	53507c0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2148@0x494c000	20480	53507d0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2149@0x4951000	59392	53507e0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2150@0x495f800	69632	53507f0a	2	encoded_by=Pro Tools! | zuvqvsmnvz "$&
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2151@0x4970800	36864	5350810a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2152@0x4979800	30720	5350820a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2153@0x4981000	53248	5350830a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2154@0x498e000	57344	5350840a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2155@0x499c000	36864	5350850a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2156@0x49a5000	43008	5350860a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2157@0x49af800	47104	5350870a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2158@0x49bb000	59392	5350880a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2159@0x49c9800	69632	53508d0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2160@0x49da800	71680	53508f0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2161@0x49ec000	4096	5350900a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2162@0x49ed000	83968	5350910a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2163@0x4a01800	32768	5350920a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2164@0x4a09800	32768	5350930a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2165@0x4a11800	30720	5350940a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2166@0x4a19000	30720	5350950a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2167@0x4a20800	40960	5350960a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2168@0x4a2a800	40960	5350970a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2169@0x4a34800	43008	5350980a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2170@0x4a3f000	61440	5350990a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2171@0x4a4e000	51200	53509a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2172@0x4a5a800	22528	53509b0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2173@0x4a60000	53248	53509c0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2174@0x4a6d000	49152	53509d0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2175@0x4a79000	49152	53509f0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2176@0x4a85000	59392	5350a00a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2177@0x4a93800	24576	5350a10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2178@0x4a99800	47104	5350a20a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2179@0x4aa5000	32768	5350a30a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2180@0x4aad000	36864	5350a40a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2181@0x4ab6000	40960	5350a50a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2182@0x4ac0000	47104	5350a60a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2183@0x4acb800	20480	5350a70a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2184@0x4ad0800	28672	5350a80a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2185@0x4ad7800	26624	5350a90a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2186@0x4ade000	16384	5350aa0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2187@0x4ae2000	24576	5350ab0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2188@0x4ae8000	16384	5350ac0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2189@0x4aec000	30720	5350ad0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2190@0x4af3800	14336	5350ae0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2191@0x4af7000	26624	5350af0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2192@0x4afd800	36864	5350b00a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2193@0x4b06800	26624	5350b10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2194@0x4b0d000	24576	5350b20a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2195@0x4b13000	43008	5350b30a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2196@0x4b1d800	45056	5350b40a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2197@0x4b28800	24576	5350b50a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2198@0x4b2e800	30720	5350b60a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2199@0x4b36000	36864	5350b70a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2200@0x4b3f000	34816	5350b80a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2201@0x4b47800	61440	5350b90a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2202@0x4b56800	30720	5350ba0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2203@0x4b5e000	43008	5350bb0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2204@0x4b68800	47104	5350bc0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2205@0x4b74000	47104	5350bd0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2206@0x4b7f800	38912	5350be0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2207@0x4b89000	6144	5350bf0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2208@0x4b8a800	6144	5350c00a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2209@0x4b8c000	6144	5350c10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2210@0x4b8d800	6144	5350c20a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2211@0x4b8f000	43008	5350d30a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2212@0x4b99800	71680	5350d40a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2213@0x4bab000	71680	5350d50a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2214@0x4bbc800	36864	5350d80a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2215@0x4bc5800	45056	5350d90a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2216@0x4bd0800	45056	5350da0a	1	encoded_by=Pro Tools
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2217@0x4bdb800	24576	5350db0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2218@0x4be1800	45056	5350dc0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2219@0x4bec800	49152	5350dd0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2220@0x4bf8800	43008	5350de0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2221@0x4c03000	28672	5350df0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2222@0x4c0a000	22528	5350e00a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2223@0x4c0f800	32768	5350e10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2224@0x4c17800	94208	5350e20a	0	
